conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1698825815230947789,2023-09-04T22:30:11.000Z,0,Satuan Polisi Pamong Praja Provinsi Lampung mengikuti Rapat Dalam Rangka Tagging Indikator Kinerja Utama Pemerintah Provinsi Lampung yang dilaksanakan di Bappeda Provinsi Lampung. (04/09/2023) https://t.co/ggc3Y9isSj,1698825815230947789,https://pbs.twimg.com/media/F5NxEfCbIAAMzE8.jpg,,in,,0,1,0,https://x.com/prajawibawalam1/status/1698825815230947789,1486915145787850752,prajawibawalam1
1698587131659288888,2023-09-04T17:00:37.000Z,0,@chintya43182014 @kegblgnunfaedh Udah dilaporkan ke jalur hukum kekapolsek oleh persatuan pecinta kucing di padang. Smoga kasusnya cepat diproses oleh kepolisian sana. Kinerja kepolisian disana rada lelet soalnya. Smoga bs ditanggapi serius oleh polisi krn kasus ini udah viral,1698742875880919512,,chintya43182014,in,,0,1,0,https://x.com/Survive3Zombie/status/1698742875880919512,1505977481509371909,Survive3Zombie
1698199984959787273,2023-09-03T06:41:01.000Z,0,"@aLwyRBG1698888 @rezaimamri @kanghelmi @ohdaishyy SAYA SAMA SEKALI TIDAK MEMBENARKAN KERUSUHAN! Cuma di belahan dunia manapun pasti ada suporter yang rusuh, yang membedakan gimana nanganin suporter yang rusuh itu, dari federasi sepakbola atau kepolisian setempat. Dan anda tahu kan gimana kinerja federasi dan polisi di sini?",1698224561106612638,,GreLwy10RbJ,in,,0,0,0,https://x.com/aldyfiqri/status/1698224561106612638,274377888,aldyfiqri
1697982607538135071,2023-09-02T14:39:35.000Z,0,"Hadiri Kegiatan Halo Polisi PMJ, Lurah Petukangan Selatan Apresiasi Kinerja Polsek Pesanggrahan https://t.co/U876SuAwfK https://t.co/KUFteOlafy",1697982607538135071,https://pbs.twimg.com/media/F5ByLtPaoAARIWo.jpg,,in,,0,0,0,https://x.com/kicaunews/status/1697982607538135071,2256875702,kicaunews
1697891906133631142,2023-09-02T08:39:10.000Z,1,"LMA Fakfak Apresiasi Kinerja Polisi Ungkap Kasus Penyerangan Distrik Kramomongga
 
https://t.co/eWMWtt1jcA lewat @tribunnews",1697891906133631142,,,in,,0,0,0,https://x.com/KABUPATENFAKFAK/status/1697891906133631142,959534287,KABUPATENFAKFAK
1697843789589794869,2023-09-02T05:27:58.000Z,0,"@DivHumas_Polri lembaga kamu kapan sih gak lucu ? yang ditangkep yang maen, influencer blablabla…… bandar, aplikasi, dan bos bosnya ketawa ngeliat kinerja lembaga negara ini hadehhhh kapan bisa dipercaya lagi sihhh kamu pak polisi  🫠🫠🫠🫠",1697843789589794869,,DivHumas_Polri,in,,0,0,0,https://x.com/memosntn/status/1697843789589794869,2235990390,memosntn
1697511214392430666,2023-09-01T07:26:26.000Z,0,"Jakarta. Sebanyak 86,1% responden menyatakan puas atas kinerja polri memberantas tindak pidana perdagangan orang (TPPO) melalui satgasus bentukan Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo. Kepuasan itu diumumkan Lembaga Survei Indonesia (LSI) atas 1.220 responden. https://t.co/hBvU3j8rUM",1697511214392430666,https://pbs.twimg.com/media/F47FdCLbgAAexNm.jpg,,in,,0,0,0,https://x.com/polsek_adimulyo/status/1697511214392430666,1596427378804129792,polsek_adimulyo
1697490462901489708,2023-09-01T06:03:58.000Z,2,"Sebagai Putri-Putri Pilihan yang dilambangkan oleh Esthi Bhakti Warapsari, Polwan dituntut agar mampu melaksanakan tugas pengabdian dalam mewujudkan tata tentram kerta raharja. Kehadiran Polwan memiliki arti dan kontribusi yang luar biasa bagi Organisasi Kepolisian karena https://t.co/NCUqXKV1nM",1697490462901489708,https://pbs.twimg.com/amplify_video_thumb/1697490389601861632/img/R1Kze7s59nK0eE_U.jpg,,in,,0,0,0,https://x.com/sumsel_polda/status/1697490462901489708,1463305353773289477,sumsel_polda
1697453632873226578,2023-09-01T03:37:37.000Z,0,"Sebagai Putri-Putri Pilihan yang dilambangkan oleh Esthi Bhakti Warapsari, Polwan dituntut agar mampu melaksanakan tugas pengabdian dalam mewujudkan tata tentram kerta raharja. Kehadiran Polwan memiliki arti dan kontribusi yang luar biasa bagi Organisasi Kepolisian karena https://t.co/FFJREa59IE",1697453632873226578,https://pbs.twimg.com/ext_tw_video_thumb/1697453303331016704/pu/img/2Pcgqx0mdxPo3qfK.jpg,,in,,0,0,0,https://x.com/PolresKepahiang/status/1697453632873226578,2148257166,PolresKepahiang
1697449369325408337,2023-09-01T03:20:41.000Z,3,"Kapolsek Barangin Iptu Joni Indra, SH melaksanakan kegiatan Juamt Curhat guna mengetahui informasi terkait Kamtibmas serta mendengarkan aspirasi masyarakat keluarahan saringan terhadap kinerja Polisi dalam memberikan pelayanan atas masalaha yang dihadapi masyarakat https://t.co/prZ1AfUmD0",1697449369325408337,https://pbs.twimg.com/media/F46NM0IaMAAA8x1.jpg,,in,,0,0,0,https://x.com/Polres_SWL/status/1697449369325408337,1262560921471217665,Polres_SWL
