conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1995749882091770188,2025-12-04T05:12:58.000Z,0,"@narkosun Lebih percaya kinerja DamKar drpd Polisi, pak.",1996447614720704569,,narkosun,in,,0,0,0,https://x.com/samaraiX/status/1996447614720704569,67259982,samaraiX
1996227139939738051,2025-12-03T14:52:40.000Z,0,"Gue bukan buzzer bayaran pemerintah ya, tapi tolong hargai juga bantuan yg telah disalurkan pemerintah. 

Semakin lama gue lihat semakin sengak saja, kinerja pemerintah tidak dihargai! 
Woiiii Bapak-bapak TNI sampai udah enggak sempat berhenti ngedrop bantuan! Bapak-bapak Polisi",1996231114684596238,,ImaginarySteady,in,,0,1,1,https://x.com/ImaginarySteady/status/1996231114684596238,2556873745,ImaginarySteady
1996195915003244826,2025-12-03T12:57:46.000Z,0,Objektifnya kinerja lapangan sangat terlihat bagaimana Polisi Tanggap Bencana berjuang keras membantu warga menghadapi bencana ini Terimakasih POLRI,1996202197374415145,,daa_dena4,in,,0,1,0,https://x.com/daa_dena4/status/1996202197374415145,1907384570091356160,daa_dena4
1996198136369582442,2025-12-03T12:41:42.000Z,0,Respons cepat dalam penanganan bencana adalah indikator kinerja terbaik Selamatkan nyawa amankan wilayah Polisi Tanggap Bencana sangat penting Terimakasih POLRI,1996198154061172854,,ibnukerten,in,,0,1,0,https://x.com/ibnukerten/status/1996198154061172854,1881592834492612609,ibnukerten
1996198136369582442,2025-12-03T12:41:38.000Z,0,Banjir melumpuhkan segalanya Upaya gerak cepat kepolisian di Sumut Sumbar dan Aceh berhasil meminimalisir korban jiwa Ini kinerja Polisi Tanggap Bencana yang hebat Terimakasih POLRI,1996198139368513594,,ibnukerten,in,,0,1,0,https://x.com/ibnukerten/status/1996198139368513594,1881592834492612609,ibnukerten
1996198036469698948,2025-12-03T12:41:14.000Z,0,"Secara obyektif, kinerja mereka patut diacungi empat jempol. Kecepatan dan totalitas kerja di lapangan adalah standar baru penanganan bencana. Polisi Tanggap Bencana Terimakasih POLRI https://t.co/ny7MaKTCvh",1996198036469698948,https://pbs.twimg.com/ext_tw_video_thumb/1996197997944967168/pu/img/RBQ0FwF-Nb5XeGjv.jpg,,in,,0,1,0,https://x.com/waynirwana/status/1996198036469698948,1903442433784041472,waynirwana
1996197634034524303,2025-12-03T12:39:46.000Z,0,"Di tengah badai kritik, mata kita harus objektif mengakui kinerja di lapangan. Respons POLRI di bencana Sumut, Sumbar, dan Aceh adalah bukti nyata bahwa mereka adalah pelayan rakyat. Polisi Tanggap Bencana Terimakasih POLRI",1996197667731620058,,nurulragil8,in,,0,0,0,https://x.com/nurulragil8/status/1996197667731620058,1899322977357004800,nurulragil8
1996196626701099271,2025-12-03T12:35:41.000Z,0,Terlepas dari isu kritik yang ada kinerja ini membuktikan bahwa Polisi Tanggap Bencana konsisten melindungi rakyat di saat genting Terimakasih POLRI,1996196642207457553,,ngengklengkah,in,,0,1,0,https://x.com/ngengklengkah/status/1996196642207457553,1902615028769153024,ngengklengkah
1996196325222973646,2025-12-03T12:34:29.000Z,0,• Meski banyak kritik tapi kinerja Polisi Tanggap Bencana di lapangan tak bisa dibantah Terimakasih POLRI,1996196337533309287,,AzizPelis72795,in,,0,1,0,https://x.com/AzizPelis72795/status/1996196337533309287,1976015823291678721,AzizPelis72795
1996196283363824060,2025-12-03T12:34:16.000Z,0,Kinerja mereka pantas diapresiasi. Polisi Tanggap Bencana Terimakasih POLRI https://t.co/41aQDuc9hh,1996196283363824060,https://pbs.twimg.com/media/G7Pp8KOa4AA0Jn1.jpg,,in,,0,1,0,https://x.com/apabuakn/status/1996196283363824060,1920704019682758656,apabuakn
