conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1875672834875519389,2025-01-04T22:37:06.000Z,3999,"Kekecewaan Masyarakat terhadap kinerja Polisi 

diduga kriminalisasi yg dilakukan oleh Kasatreskrim terhadap warga 
Baru diperiksa saya sudah dijadikan tersangka

Saya ingin Kapolres Tau 
"" dia Marah Karna Saya Lapor Kapolda""
Pak Kapolri lihat ,penegak hukum begini modelnya pak https://t.co/Fkv5W4NAAr",1875672834875519389,https://pbs.twimg.com/ext_tw_video_thumb/1875672731322343424/pu/img/WXjIgEt1b5womFBi.jpg,,in,,60,225,1996,https://x.com/OmJ_J3Nggott/status/1875672834875519389,721590341669748736,OmJ_J3Nggott
1875623560917725248,2025-01-04T21:13:52.000Z,0,"@irezqita itulah mengapa gratifikasi merusak kinerja. karna kalo gaada uang “tambahan” mereka gamau kerja, maunya cm yg dikasih itupun tetep sekedarnya. ortu gue pernah kebobol rekening smp 3 digit hilang, polisi cm bisa ngelacak pelakunya sindikat di palembang, but nothing to do abis gt-",1875651889062428958,,irezqita,in,,0,1,0,https://x.com/FirmandaCil/status/1875651889062428958,68329507,FirmandaCil
1875636222011568343,2025-01-04T20:11:37.000Z,0,"kinerja sampah, polisi tolol",1875636222011568343,,,in,,0,0,0,https://x.com/Maspondex/status/1875636222011568343,2967566322,Maspondex
1875197141167341856,2025-01-04T19:46:44.000Z,0,@cobeh2022 @unmagnetism Karna sulit mengharapkan kinerja dan bantuan polisi soal maling gini,1875629961148821572,,cobeh2022,in,,0,0,0,https://x.com/vh_0621/status/1875629961148821572,1640178655417745408,vh_0621
1875606580760342802,2025-01-04T18:13:50.000Z,0,kali ini pertama kali ngerasain kalo polisi indo SEJELEK itu kinerja nya,1875606580760342802,,,in,,0,1,0,https://x.com/vanillloo/status/1875606580760342802,1306203492416024578,vanillloo
1875420193008255049,2025-01-04T16:09:26.000Z,3,"@Respyyy @AdinOfficial @void_cure @wana_pati @Y_D_Y_P Bener,
To be fair terlepas dari kinerja polisi yang baru viral, polri pernah punya unit khusus untuk ""high speed chase"" salah satu unitnya pake Toyota MR2 https://t.co/mjqWhFu2rS",1875575274471072230,https://pbs.twimg.com/media/Ggdhxb6a8AUYs5E.jpg,Respyyy,in,,0,0,0,https://x.com/hi_bagus/status/1875575274471072230,82270508,hi_bagus
1875514522297102851,2025-01-04T16:03:22.000Z,3,"@papa_loren hukum suka2 Polisi lah.
kan NKRI, Negara Kepolisian Republik Indonesia.

Menyala nih emak ini.
sudah anggaran Institusi Negara paling besar, kinerja suka2 mereka.
Hebat ya Partai Coklat. https://t.co/6igYNvyYjc",1875573748101009890,https://pbs.twimg.com/ext_tw_video_thumb/1875572955998253064/pu/img/iIR45--kmySZYEXA.jpg,Altcoin_Whale1,in,,0,0,0,https://x.com/Pecel_Lele5678/status/1875573748101009890,1257399206240595970,Pecel_Lele5678
1875528160894448032,2025-01-04T16:00:48.000Z,1,"@soenja_anjani Pada ndak setuju, sentimennya juga negatif. Kl diliat case yang baru ini kan ada tni yang terlibat, paling 3 minggu ini yang dibawa isu sipil pegang senjata ma kinerja polisi",1875573100185874695,,soenja_anjani,in,,0,0,0,https://x.com/wisnuaril/status/1875573100185874695,548012608,wisnuaril
1875571211427815435,2025-01-04T15:53:17.000Z,0,"Ipsos 2024 menunjukan bahwa tingkat kepercayaan masyarakat terhadap Polri capai 28%, lebih tinggi dibandingkan Korea Selatan (25%). Hal ini mengindikasikan potensi peningkatan citra polisi di masyarakat melalui penguatan transparansi, akuntabilitas, dan kinerja yang lebih baik. https://t.co/zLsab05DuT",1875571211427815435,https://pbs.twimg.com/ext_tw_video_thumb/1875571184915636224/pu/img/VeeXAur7lH_l7m2A.jpg,,in,,0,0,0,https://x.com/vrosht__/status/1875571211427815435,2184019424,vrosht__
1875569701344178533,2025-01-04T15:47:17.000Z,0,"Ipsos 2024 menunjukan bahwa tingkat kepercayaan masyarakat terhadap Polri capai 28%, lebih tinggi dibandingkan Korea Selatan (25%). Hal ini mengindikasikan potensi peningkatan citra polisi di masyarakat melalui penguatan transparansi, akuntabilitas, dan kinerja yang lebih baik. https://t.co/KXYLqadzmC",1875569701344178533,https://pbs.twimg.com/ext_tw_video_thumb/1875569684063649793/pu/img/DXzK_f4nYYvc-4F0.jpg,,in,,0,0,0,https://x.com/sangkurid/status/1875569701344178533,1756364376834195456,sangkurid
