conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1864257258730999886,2024-12-04T21:36:42.000Z,3,@Munknmb @inicacaayaa @intanLSR @A121F5M43 @mba_koyu @Gerindra @prabowo Berati rakyat harus jadi polisi dulu bang kalau mau nilai kinerja polisi?,1864423609395298467,,,in,,0,0,0,https://x.com/jumppingpopping/status/1864423609395298467,1180050205808349184,jumppingpopping
1864298649691541844,2024-12-04T21:30:23.000Z,0,"@BosPurwa DPR juga lagi ikut² cari panggung, seolah² mengkritik kinerja polisi TNI padahal hanya kode ""hmmmm"" untuk meloloskan revisi UU TNI dan UU POLISI.",1864422018437026134,,BosPurwa,in,,0,0,0,https://x.com/Sasmo_kliwon/status/1864422018437026134,1162698397,Sasmo_kliwon
1864295943199445498,2024-12-04T14:50:15.000Z,13,"@kegblgnunfaedh Kalo mempertanyakan kinerja polisi ya wajar banyak masyarakat trust issue, tapi jangan sampai victim blamming dulu sampai ketemu titik terangnya. Mau bagaimanapun kita berpihak sama korban aja dulu.",1864321322240942295,,billie9eulis,in,,0,1,1,https://x.com/billie9eulis/status/1864321322240942295,1144077885465980928,billie9eulis
1864215730448945164,2024-12-04T11:36:07.000Z,0,"@NarasiNewsroom Mungkin pak @ListyoSigitP  bisa menjelaskan,atau mw ikut melindungi demi citra polisi????

Pak @prabowo mungkin bisa melihat kinerja kepolisian dbawah kepemimpinan @ListyoSigitP",1864272468665593973,,NarasiNewsroom,in,,0,0,0,https://x.com/try100889/status/1864272468665593973,751040460798525441,try100889
1864137923509276865,2024-12-04T11:22:57.000Z,0,"@dydyaa2 @geloraco Semoga ada kbr selanjutnya Polisi tembak KORUPTOR"" di Negeri ini. 
Pasti seluruh RAKYAT INDONESIA akan bangga sekali atas Kinerja Polisi dengan MENEMBAK MATI KORUPTOR.
Karena KORUPTOR adalah PENGKHIANAT BANGSA serta MUSUH UTAMA RAKYAT dan NEGARA !!",1864269156079768014,,dydyaa2,in,,0,0,0,https://x.com/restoe61311/status/1864269156079768014,1841856853036417024,restoe61311
1863552967305261271,2024-12-04T08:04:25.000Z,0,"@KompasTV Ada ngga ada kasus ini, masyarakat itu sudah sangat tahu kinerja polisi seperti apa..",1864219191374696959,,KompasTV,in,,0,0,0,https://x.com/dafif_p/status/1864219191374696959,1667569007065702400,dafif_p
1864169514264613321,2024-12-04T06:16:14.000Z,14,"@VIVAcoid ya ini kerja jurnalis kayanya ya
walaupun kalian mungkin gk percaya kinerja polisi
setidaknya kalian masih bisa percaya kinerja jurnalis
gw juga gitu si lebih percaya keterangan jurnalis daripada polisi",1864191966730440877,,buruburu012,in,,0,2,0,https://x.com/buruburu012/status/1864191966730440877,1638487135383846912,buruburu012
1863807259501027557,2024-12-04T06:03:13.000Z,1,"@JhonSitorus_18 Perlu menaturalisasi polisi dari negara eropa, jepang dan korea kayaknya, 
PSSI bayar gaji besar naturalisasi pemain kelihatan ada peningkatan prestasi, besar kemungkinan kinerja polri meningkat kalau pakai polisi naturalisasi",1864188690882547894,,JhonSitorus_18,in,,0,2,1,https://x.com/ReinhadPar/status/1864188690882547894,1517909681855135744,ReinhadPar
1863829757499949471,2024-12-04T04:19:40.000Z,0,@V3g3L kinerja polisi? tau sendiri lah...,1864162632250609690,,P3gEl,in,,0,0,0,https://x.com/JulianLowo/status/1864162632250609690,376188254,JulianLowo
1864064660884115855,2024-12-04T03:15:14.000Z,0,"@hipohan @ListyoSigitP Kepala nya bukannya Kapolri 🙏
Maka dr itu sebaiknya pak Kapolri bersih² d internal nya, ganti kepala² polisi di seluruh Indonesia yg mengindikasikan kinerja yg buruk anggota nya masing²...",1864146414907084981,,hipohan,in,,0,0,0,https://x.com/fendy_070L/status/1864146414907084981,81632810,fendy_070L
