conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1831410872679592262,2024-09-04T19:15:52.000Z,0,"@prabowo YTH. PRESIDEN PRABOWO SUBIYANTO. KAMI USULKAN KOMJEN POLISI AGUS ADRIANTO. KABARESKRIM MABES POLRI. AGAR DIANGKAT KAPOLRI. ATAS DASAR; KINERJA, PRESTASI, INTEGRITAS 
 SELAMA KARIR NYA DI POLRI. TKS ANDI TENRI NIPPI @anditenri25582 F/1419/LANJUTAN.",1831410872679592262,,prabowo,in,,0,0,0,https://x.com/tenri25582/status/1831410872679592262,1811664871660081152,tenri25582
1831287069400089030,2024-09-04T11:03:55.000Z,34,"Miris banget sama kinerja polisi di Sulawesi tenggara @Hms_Poldasultra selalu lambat dalam menangani kasus. Bocah 6 tahun di buton selatan di perkosa &amp; dibunuh mayatnya dibuang ke jurang,  6 bulan pelaku belum tertangkap

Kemarin jg ada kasus pencabulan, 7 bulan belum di proses https://t.co/m43KpAHwXQ",1831287069400089030,https://pbs.twimg.com/ext_tw_video_thumb/1831286518213644290/pu/img/IoaopNy3R9OFHc2g.jpg,,in,,1,4,17,https://x.com/txtviral45/status/1831287069400089030,1764136911122341889,txtviral45
1831147245699506416,2024-09-04T06:24:17.000Z,0,@RadioElshinta Bukannya ada yg bilang bhw kinerja polisi terbaik? lantas preman2 spt ini knp msh berkeliaran ya? @DivHumas_Polri @TMCPoldaMetro @ListyoSigitP,1831216697883160996,,RadioElshinta,in,,0,0,0,https://x.com/IreneLim177/status/1831216697883160996,299655411,IreneLim177
1831147245699506416,2024-09-04T05:25:40.000Z,5,"@HomeMarshel @RadioElshinta @TMCPoldaMetro Anggaran besar, tiap thn naik terus. Tapi masyarakat gak merasakan pelayanan dari yg katanya ""mengayomi"" ini, lebih banyak merugikan masyarakat dibanding mengayomi. Lebih miris lagi bilang nya masyarakat puas dgn kinerja polisi 😮‍💨",1831201943710298194,,HomeMarshel,in,,0,0,2,https://x.com/tafra93/status/1831201943710298194,363475498,tafra93
1831130182859862419,2024-09-04T00:40:31.000Z,2,"Pelaksanaan kegiatan taklimat awal audit kinerja Itwasda Polri tahap II tahun 2024 Polda Sumsel.

Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi :

RESPON CEPAT SEBELUM VIRAL
NO BANTUAN POLISI, WA 081370002110

""KAMI SIAP MELAYANI 24 JAM""

#rachmadwibowo https://t.co/gQgTRYpHBD",1831130182859862419,https://pbs.twimg.com/ext_tw_video_thumb/1831130016689876992/pu/img/eU9BFVIRvX8toSnH.jpg,,in,,0,2,1,https://x.com/sumsel_polda/status/1831130182859862419,1463305353773289477,sumsel_polda
1824466630627430439,2024-09-03T20:46:30.000Z,0,"@HabisNontonFilm Ternyata tong sampah hanya digunakan sebagai alibi, sebagai umpan, dan juga buat ngetes kinerja polisi, keren....",1831071293963448441,,HabisNontonFilm,in,,0,0,0,https://x.com/25faqihfake/status/1831071293963448441,2193635234,25faqihfake
1830891420271394930,2024-09-03T15:18:07.000Z,0,@Heraloebss Buruk sekali kinerja polisi indo,1830988650357608840,,Heraloebss,in,,0,0,0,https://x.com/mansurz28/status/1830988650357608840,1776515467093676032,mansurz28
1830833740656095618,2024-09-03T05:13:43.000Z,0,"pliss, gue mau lapor polisi tapi lo pada tau kan kinerja dia gimana...",1830836549837299839,,NA05RIII,in,,0,0,0,https://x.com/NA05RIII/status/1830836549837299839,1586530694112899072,NA05RIII
1830490360482816428,2024-09-03T00:21:29.000Z,0,"@dika_maxelyou Iya ni orang2 sok2an banget anti!!

Padahal selama era Jokowi:
- Korupsi menurun
- Kolusi &amp; Nepotisme dihapuskan
- Hutang Negara berkurang drastis
- Jumlah pengangguran sedikit
- Peningkatan kinerja polisi
- Buruh makin sejahtera

Hah, kebalik?
Apanya yang kebalik...?",1830763008869704111,,DIMAS_SETYO__,in,,0,0,0,https://x.com/AndraLalilulelo/status/1830763008869704111,148340682,AndraLalilulelo
1830611049902682521,2024-09-02T14:17:40.000Z,0,"Dia gak kaya tapi gak miskin juga sih kak, biasa aja dia tuh, berkecukupan. Gak make alasan itu mungkin dia gak percaya sama kinerja polisi yang ogah-ogahan. Jadi kalau pake Lakshmi seharga 300 rupee tapi dia bisa nyogok sebanyak 400.000 rupee, bakal bikin banyak orang -",1830611052280844513,,aelazayna,in,,0,1,0,https://x.com/aelazayna/status/1830611052280844513,1516408258655039505,aelazayna
1830504940193907011,2024-09-02T07:16:01.000Z,0,"HUT Polwan ke 76, Kinerja Polwan Polres Sukabumi Memuaskan
Sukabumi - Kapolres Sukabumi AKBP Dr. Samian menilai Kinerja Polres Sukabumi cukup memuaskan.
Penilaian tersebut ia nyatakan pada sambutannya pada upacara dalam rangka memperingati HUT Polisi Wanita  ke 76 https://t.co/flhB1RcYOM",1830504940193907011,https://pbs.twimg.com/ext_tw_video_thumb/1830504352999686144/pu/img/x4pQeZk0bHGxmHf0.jpg,,in,,0,0,0,https://x.com/PolsekCibadak/status/1830504940193907011,1411544856334258180,PolsekCibadak
