conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1742872657023131929,2024-01-04T11:36:37.000Z,0,"Bocah di Belu NTT Dikeroyok Hingga Babak Belur, Orang Tua Korban Mengaku Kecewa Dengan Kinerja Polisi https://t.co/2KwJdSjUoz",1742872657023131929,,,in,,0,0,0,https://x.com/batas_timor/status/1742872657023131929,1582904084494921728,batas_timor
1742811103795793958,2024-01-04T07:32:01.000Z,4,"Dengan jargon Polisi PENOLONG (Proaktif, Empati, Nondiskriminasi, Problem Solving), rekan-rekan sudah menunjukkan kinerja terbaiknya dalam melayani, melindungi, dan mengayomi masyarakat serta memelihara kamtibmas di Kota Kupang.

KBP Rishian Krisna Budhiaswanto,S.H., S.I.K., M.H. https://t.co/pkI6r1hYWs",1742811103795793958,https://pbs.twimg.com/media/GC-1djHaQAA_NUf.jpg,,in,,0,0,0,https://x.com/TribratanewsKu1/status/1742811103795793958,1459516330269294593,TribratanewsKu1
1742808382267150440,2024-01-04T07:21:12.000Z,0,"Viralkan Dulu di Medsos, Baru Korban Dapat Penanganan

https://t.co/v2hbq5BekQ

No viral, no justice! Indonesia Police Watch (IPW) meminta masyarakat memviralkan kasus-kasus yang tidak mendapat atensi

#kinerja #aparat #polisi #hukum #viral #indonesia #kabarpetang #khilafahnews https://t.co/eFzCUkHAkg",1742808382267150440,https://pbs.twimg.com/media/GC-y_MaboAAN6lr.jpg,,in,,0,0,0,https://x.com/BobarIslam72434/status/1742808382267150440,1742805140422402048,BobarIslam72434
1742783401130639748,2024-01-04T05:41:56.000Z,0,"*Viralkan Dulu di Medsos, Baru Korban Dapat Penanganan?*

https://t.co/sVn8XAyBxx

No viral, no justice! Indonesia Police Watch (IPW) meminta masyarakat memviralkan kasus-kasus yang tidak mendapat atensi dari kepolisian.

#kinerja #aparat #polisi #hukum #viral #indonesia https://t.co/UCfLdSJiDm",1742783401130639748,https://pbs.twimg.com/media/GC-cREibYAAMP2W.jpg,,in,,0,0,0,https://x.com/FansRasulullah/status/1742783401130639748,2926229593,FansRasulullah
1742694388546085034,2024-01-03T23:59:19.000Z,8,"@ainunnajib @prabowo @zarryhendrik 1. Hilirisasi Digital
2. Merekam Kinerja Pers / Berita
3. Pengecekan Kesehatan Mental Gratis Bagi Anak Muda
4. Menolak Pengungsi Rohingnya
6. Bantuan Dana Abadi Pesantren
7. Menaikkan gaji ASN ( guru, dosen, dan tenaga kesehatan), TNI + Polisi
8. Penyediaan Rumah Bersanitasi Baik",1742697177594663384,,ainunnajib,in,,0,4,0,https://x.com/darto031/status/1742697177594663384,1249362987204276228,darto031
1742503927340507317,2024-01-03T11:11:25.000Z,2,"SITUASI pelaporan  terhadap Badan Pengawas Pemilihan Umum (Bawaslu) dalam menjalankan tugas  dinilai merupakan upaya untuk melemahkan kinerja penyelenggara pemilu. 

 Sumber: https://t.co/61LzM76qCa",1742503927340507317,,,in,,0,1,0,https://x.com/mediaindonesia/status/1742503927340507317,68930552,mediaindonesia
1742492053811220506,2024-01-03T10:24:14.000Z,12,"Rakyat pun sebenarnya sudah muak dengan lambatnya kinerja polisi dalam urus knalpot brong. Bravo TNI. @prabowo @gibran_tweet @sjafriesjams @ListyoSigitP @NusronWahid1 #PolisiKemana 
@iina_surbakti @allpribadi @RelawanNusanta1 
https://t.co/EkQXX02SeR https://t.co/FNhzMf2FFa",1742492053811220506,https://pbs.twimg.com/media/GC6TRvmbYAA5Oqo.jpg,,in,,0,6,12,https://x.com/griselruiz88/status/1742492053811220506,1072577966,griselruiz88
1742363539753558193,2024-01-03T01:53:34.000Z,1,"Kapolda Sumsel Pimpin Langsung Acara Kenal Pamit Pejabat Utama Polda Sumsel.

Atmosfir haru dan kebahagiaan turut memeriahkan acara kenal pamit empat pejabat utama lama (Kabid Humas, Dansat Brimob, Kabidkum,Kabid Labfor), dan pejabat baru di Polda Sumsel *&amp;* .lima Kapolres ( https://t.co/UoN14rEjqb",1742363539753558193,https://pbs.twimg.com/amplify_video_thumb/1742363464268644352/img/XmLRnDzN1hKZZkOz.jpg,,in,,0,0,0,https://x.com/sumsel_polda/status/1742363539753558193,1463305353773289477,sumsel_polda
1742363461404016922,2024-01-03T01:53:15.000Z,1,"Kapolda Sumsel Irjen Pol A.Rachmad Wibowo SIK Pimpin Acara Serah Terima Jabatan Sertijab PJU Polda Sumsel.

Kapolda Sumsel Irjen Pol A.Rachmad Wibowo SIK pimpin acara Serah Terima Jabatan (Sertijab) Kabid Humas.,Dansat
brimob,Kabidkum,Kabid labfor ,Kapolres OKU,Kapolres Musi https://t.co/nKIB9Rc5Ba",1742363461404016922,https://pbs.twimg.com/amplify_video_thumb/1742363387336822784/img/x4prwXusqx1tPV1m.jpg,,in,,0,0,0,https://x.com/sumsel_polda/status/1742363461404016922,1463305353773289477,sumsel_polda
1742363080028553247,2024-01-03T01:51:44.000Z,1,"Jangan puji puji polisi Teruslah Kritik
Kapolda Sumsel tidak ingin terlena prestasi mentereng tahun 2023

Polda Sumsel patut berbangga dengan capaian kinerjanya sepanjang tahun 2023 ini. Penyelesaian tindak perkara oleh berbagai satuan kerja (satker) yang ada,meningkat dibanding https://t.co/h9vWC43dPr",1742363080028553247,https://pbs.twimg.com/amplify_video_thumb/1742363064341860352/img/skB4mUzEFBX0ZS4N.jpg,,in,,0,0,0,https://x.com/sumsel_polda/status/1742363080028553247,1463305353773289477,sumsel_polda
