conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1775738788985385089,2024-04-04T09:22:53.000Z,0,@CirebonPolresta Ah ...itu mah formalitas ...buktinya yg di desa karang Wangun kec.Babakan ....aktip lagi. .walaupun SDH di tindak.    Mana nih kinerja polisi kab.cirebon,1775816299668762950,,CirebonPolresta,in,,0,0,0,https://x.com/zonavideo822/status/1775816299668762950,2940567798,zonavideo822
1775624534764483006,2024-04-03T20:40:53.000Z,0,Perilaku hakim sendiri adalah salah satu bukti kinerja polisi gak di percaya ran dirasakan masyarakat,1775624534764483006,,,in,,0,0,0,https://x.com/farvnn/status/1775624534764483006,1056182578422546432,farvnn
1775460734823997902,2024-04-03T09:50:00.000Z,1,"gercep emang yaa kinerja polisi , menjelang arus mudik , polres sumenep dan sejumlah instansi terkait menggelar patroli gabungan 
#OperasiKetupat2024 
Wujudkan Lebaran Aman https://t.co/5J1gQrKVjM",1775460734823997902,https://pbs.twimg.com/media/GKOuddYacAAFW6V.jpg,,in,,0,0,1,https://x.com/hanya_fatmaa/status/1775460734823997902,1519544481103908864,hanya_fatmaa
1774513755407442374,2024-04-03T00:45:09.000Z,0,"@mbakrystall Harus viral dulu, baru polisi kerja ? Kok skrng kayak jd motto polisi ya utk kerja @DivHumas_Polri ? Gimana Pak @ListyoSigitP  kok ga ada perubahan dr kinerja polisi nich. Masak kasus pelecehan gini nunggu smpe viral. Mslh personal bgt buat si anak smpe hrs d konsumsi publik.🤦",1775323620170235923,,tippanul,in,,0,0,0,https://x.com/merrie_red/status/1775323620170235923,71159734,merrie_red
1775085260784665060,2024-04-02T15:41:56.000Z,18,"@balaputra_deva Gak kaget dengan kinerja polisi seperti ini, saya kena tipu 200jt aja pas buat laporan dimintain uang makan sama penyidik kan kurang ajar, sudah lagi kena musibah diperas lagi",1775186913256976858,,balaputra_deva,in,,0,0,0,https://x.com/BambangAdiYusw1/status/1775186913256976858,1266115779805581312,BambangAdiYusw1
1774812492973457738,2024-04-01T14:54:07.000Z,1,"Jelang Lebaran, Sahroni DPR Puji Kinerja Polisi Ciptakan Rasa Aman di Angkutan Umum https://t.co/eFbWq2TUBl #News",1774812492973457738,,,in,,0,0,0,https://x.com/liputan6dotcom/status/1774812492973457738,47596019,liputan6dotcom
1773846801063477536,2024-04-01T00:56:17.000Z,0,"@hani_titik Keren sih bisa nangkap pembantu komplotan bersenjata, beri tepuk tangan kinerja polisi kita..",1774601646506725452,,hani_titik,in,,0,0,0,https://x.com/khairul80152299/status/1774601646506725452,1639674755241607168,khairul80152299
1776901470220386411,2024-04-07T21:24:37.000Z,6,"@tempodotco @korantempo Selama ini polisi jadi bual-bualan masyarakat dengan kinerja bobrok, tanpa kita sadari @_TNIAL_ dan angkatan-angkatan lainnya gunain polisi juga buat tameng kebobrokan mereka. Polisi dan TNI sama-sama gak becus, tp TNI lebih laten dengan dalih bersahabat dengan rakyat. Shame on u",1777085093154267154,,tempodotco,in,,0,1,0,https://x.com/callmesaturn_/status/1777085093154267154,1516557223736246278,callmesaturn_
1776886867172167841,2024-04-07T08:16:56.000Z,0,Puncak kinerja Polisi Indonesia:,1776886867172167841,,,in,,0,0,0,https://x.com/rizalakbarm_/status/1776886867172167841,2766103766,rizalakbarm_
1776604837502689281,2024-04-07T02:53:02.000Z,3,"@C_D3pp Pak polisi ini mungkin mrasa diri banyak salah sih. Pdhal masyarakat yg waras juga akan senang kalo pelanggar lalu lintas bisa ditindak tegas. Kalo gak berani, ya smakin buruk saja kinerja kalian pak pol. Rugi bayarin pajak utk menggaji kalian... 

@DivHumas_Polri",1776805353063399654,,Dobel_Step,in,,0,0,0,https://x.com/Priyo__Muhammad/status/1776805353063399654,99473222,Priyo__Muhammad
