conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1952366776811221290,2025-08-04T13:51:27.000Z,3,"Ga usah komen soal Bendera Kartun Pigai, kalau Kasus HAM  didepan matamu ga kelihatan namun sudah terbaca sampai ke Aceh.
Kasus ini juga jadi Bukti Arogansi Polisi yang harus jadi Perhatian Serius Presiden untuk lakukan Evaluasi pada kinerja Kapolri. 
Cc.@prabowo 
@ListyoSigitP https://t.co/JbV3z6a1tT",1952366776811221290,https://pbs.twimg.com/media/GxgzOtwa4AAUIWt.jpg,,in,,0,3,1,https://x.com/FurqanIbr64677/status/1952366776811221290,1669742231228682241,FurqanIbr64677
1952346799127093289,2025-08-04T12:32:04.000Z,0,"Empat polisi Pacitan dapat penghargaan atas kinerja, satu perwira dipecat karena langgar kode etik dan tak pernah masuk dinas. https://t.co/7MsjenjlGw",1952346799127093289,,,in,,0,0,0,https://x.com/radarmadiunweb/status/1952346799127093289,1404018642,radarmadiunweb
1952267690586067438,2025-08-04T08:31:14.000Z,0,"@MafiaWasit Bu @KemenkeuRI , tak kasih tahu. Di lapangan, tentara dan polisi itu banyaaaakk yg kerjaannya gak ada faedah. Jaga sambil ngantuk ngantuk rumah kapolres/dandim. Itupun bisa 2-4 orang! 

Kyk gini kl minta anggaran tambahan kok gak pernah disuruh evaluasi kinerja ya, @gibran_tweet",1952286191619088583,,MafiaWasit,in,,0,1,1,https://x.com/TaryokoL/status/1952286191619088583,1604443360885805061,TaryokoL
1951841641494638621,2025-08-03T11:36:51.000Z,0,"@is_pelssy Benar2 multifungsi damkar ne.. 
Sdh selayak y polisi berada di bawah damkar kl bs tiadakan saja kinerja y sdh merosot dan kehilangan kepercayaan rakyat..",1951970516165652903,,is_pelssy,in,,0,0,0,https://x.com/iskan45v/status/1951970516165652903,1241596438561181696,iskan45v
1951679666328392098,2025-08-03T02:42:13.000Z,0,"@duottie 😆🙄 mkn gila yess anakan Jokowi ini..lu foya2 uang negara buat beli mobil dinas..anggaran hotel..hakim 280% gaji dinaikkan, polisi kinerja buruk dinaikkan anggarannya! Proyek dimarkup semua dan tidak urgent, semua buat bancakan! Tp rakyat kamu gencet, selalu bilang pajak dfst!",1951835969247957251,,zonablunder,in,,0,0,0,https://x.com/EvilindaD/status/1951835969247957251,1431503876214034432,EvilindaD
1951827105995694507,2025-08-03T02:06:59.000Z,0,"sejak kuda makan Besi pak !!!
Kinerja polisi emang ng becus",1951827105995694507,,,in,,0,0,0,https://x.com/Driver_nyender/status/1951827105995694507,1917810455474827264,Driver_nyender
1951572559411241416,2025-08-02T23:44:43.000Z,32,"@ptrckstrsss Cara menghargai kinerja polisi adalah dg menganggap nya tdk ada,tdk berguna,dll.
Jika ada polisi,maka pergi dari tempat tsb/kosongkan tempatnya,klo sudah tdk ada maka balik lg,dijamin dia GK DTG lg,",1951791303160955061,,ptrckstrsss,in,,0,0,0,https://x.com/Denyap13Pratama/status/1951791303160955061,1586934867316846592,Denyap13Pratama
1951668455096381600,2025-08-02T16:43:07.000Z,46,"@kompascom Kalau inget Joshua di laporkan tewas bunuh diri ternyata setelah di lakukan reka ulang dan otopsi ulang ,Joshua di tembak dari jarak dekat 

Kinerja polisi",1951685200565637273,,kompascom,in,,0,1,1,https://x.com/keepithink_crab/status/1951685200565637273,1138988249358196736,keepithink_crab
1951552691559342142,2025-08-02T13:35:11.000Z,0,@hifdzikhoir Udah berani lu hip menilai kinerja polisi,1951637906998931568,,hifdzikhoir,in,,0,0,0,https://x.com/XHumanMachineX/status/1951637906998931568,1751870125660389376,XHumanMachineX
1951504399840452843,2025-08-02T04:59:09.000Z,0,"@susno2g Polisi kita mmg kurang terintegrasi dengan baik sehingga penerapan SOP tdk maksimal dan berdampak pada ketidak profesionalan kinerja.
Perikemanusiaannya hanya berlaku pada kerabat dan teman dekatnya saja dan mereka yg beruang dan berpangkat.
Presiden @prabowo perlu memperbaikinya",1951508044552216811,,susno2g,in,,0,0,0,https://x.com/Megatop99/status/1951508044552216811,278039207,Megatop99
