conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1842189821621747920,2024-10-04T20:28:24.000Z,0,"@ListyoSigitP Geng motor makin merajalela, begal berkeliaran. Kinerja polisi membagongkan cuma nilangin motor mobil",1842300763357515874,,ListyoSigitP,in,,0,1,0,https://x.com/maulidiazahra__/status/1842300763357515874,2758399085,maulidiazahra__
1841737257348165906,2024-10-04T17:51:39.000Z,0,"@rubyrubyjane__ Apa bakal terungkap? Jawabannya 50:50 karna lawannya orang orang psikopat.
Kalo kasus ini murni kecelakaan polisi crb ga malu asal nangkap?!. 8 tahun mereka mendekam di penjara, apa bisa ganti kerugian selama mereka di penjara? 
Itukan membuktikan bahwa kinerja polisi ga becus",1842261315177603466,,_tikayyyy,in,,0,0,0,https://x.com/_tikayyyy/status/1842261315177603466,4919100799,_tikayyyy
1842150468606468505,2024-10-04T16:01:01.000Z,3,@TiurWahyuni @DivHumas_Polri @HumasPoldaSumut @ListyoSigitP @propampolri Saya masih percaya kinerja hansip ketimbang polisi,1842233474352300397,,TiurWahyuni,in,,0,1,0,https://x.com/PenuhKasus/status/1842233474352300397,868421017,PenuhKasus
1842104883870372111,2024-10-04T07:30:03.000Z,0,Kinerja polisi indo kenapa lucu bgt dah wkwkwkwk,1842104883870372111,,,in,,0,0,0,https://x.com/yogprkso/status/1842104883870372111,1247207951837753345,yogprkso
1841729680191455534,2024-10-04T01:46:36.000Z,0,@DivHumas_Polri rakyat cuma ingin kejujuran dr pihak #Polri atas kejadian tsb karena rakyat sdh paham kinerja para oknum polisi di tanah air,1842018452263075983,,DivHumas_Polri,in,,0,0,0,https://x.com/fakegojek0607/status/1842018452263075983,1758551528322080768,fakegojek0607
1841117200494813268,2024-10-03T09:23:49.000Z,0,"@Boediantar4 Gak ada gunanya pol PP di indonesia ini ngabisin uang negara aja
Gak ada kontribusinya.
Gak ada manfaat nya kinerja pol PP ini untuk masyarakat.
 polisi setengah 🤣🤣",1841771123769479553,,Boediantar4,in,,0,0,0,https://x.com/IndraWa59167197/status/1841771123769479553,1825041393192198144,IndraWa59167197
1841509283743383607,2024-10-03T02:57:44.000Z,0,@kegblgnunfaedh Kapan Indonesia bersih dari begal fatal macam ni... Mana kinerja polisi?,1841673963057119579,,kegblgnunfaedh,in,,0,0,0,https://x.com/Indonesianwoman/status/1841673963057119579,157542953,Indonesianwoman
1840430012832571877,2024-10-02T09:17:42.000Z,0,"@OposisiCerdas Yang etika Rusak itu Preman ato Polisinya ?

Kalau Mahasiswa bukannya dipeluk, justru ditangkap sebagai bentuk kinerja Polisi, ini loh bisa nangkap Mahasiswa yg jd Provokator....Negara ini punya Dia aja, Anjirrr",1841407200637620605,,OposisiCerdas,in,,0,0,0,https://x.com/AntokWahyudi670/status/1841407200637620605,1716713036092993536,AntokWahyudi670
1840688761946153397,2024-10-02T07:30:59.000Z,1,@Mdy_Asmara1701 Kerja yang bener kalau gak mau dapat hujatan. @propampolri . Masyarakat ngehujat polisi juga karena kinerja polisi gak bener.,1841380342391017903,,Mdy_Asmara1701,in,,0,0,0,https://x.com/Muhamma87748717/status/1841380342391017903,1455398042253680647,Muhamma87748717
1840627397604827584,2024-10-02T02:09:19.000Z,0,@PartaiSocmed @denismalhotra Mangkin cetho welo-welo kalo dia pure akun provokator tapi kok kinerja polisi cyber @CCICPolri tak tampak bertaring...?,1841299391283671359,,PartaiSocmed,in,,0,0,0,https://x.com/pnugroho28/status/1841299391283671359,4721766133,pnugroho28
1840925610136518802,2024-10-02T01:03:01.000Z,1,"@aria_ghora Padahal dulu tki disana terkenal dengan kesopanannya, bahasa yg tertata, kinerja yg bagus dan rata2 yg disana dulu hidup hanya untuk bekerja(menabung), waktu senggang untuk istirahat. Tp sekarang sudah berbeda. Dulu polisi dsana nganggur, mungkin skrg akan fokus ke pendatang",1841282708397604945,,ariaghora,in,,0,0,0,https://x.com/laughtaleeee/status/1841282708397604945,1451086969333706752,laughtaleeee
